都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,ニチイケアセンター湯野,ニチイケアセンターユノ,訪問介護,周南市湯野3848－3,,34.097805,131.684372,0834-82-0022,,0834-83-4060,,株式会社ニチイ学館,3571501844,,,,,
山口県,,山口県,,ニチイケアセンター須々万,ニチイケアセンターススマ,訪問介護,周南市須々万本郷353－12,,34.112503,131.864151,0834-87-2643,,0834-88-1912,,株式会社ニチイ学館,3571501851,,,,,
山口県,,山口県,,ヘルパーステーションクローネ中須,ヘルパーステーションクローネナカス,訪問介護,周南市中須南2553－13,,34.107216,131.916412,0834-89-5100,,0834-89-5111,,株式会社クローネ山口,3571501869,,,,,
山口県,,山口県,,訪問介護事業所ひまわり三丘,ホウモンカイゴジギョウショヒマワリミツオ,訪問介護,周南市安田101,,34.045544,131.972031,0833-48-9986,,0833-48-9986,,合同会社ひまわり,3571501877,,,,,
山口県,,山口県,,訪問介護事業所きさんの里,ホウモンカイゴジギョウショキサンノサト,訪問介護,周南市五月町12－1,,34.036488,131.831451,0834-33-9901,,0834-33-9902,,周南地区福祉施設組合,3571501901,,,,,
山口県,,山口県,,徳山病院訪問介護ステーションオリーブ,トクヤマビョウインホウモンカイゴステーションオリーブ,訪問介護,周南市南浦山町5－14,,34.069366,131.788071,0834-34-1550,,0834-34-1512,,医療法人周友会,3571501919,,,,,
山口県,,山口県,,社会福祉法人防府市社会福祉事業団 ホームヘルパーセンター,シャカイフクシホウジンホウフシシャカイフクシジギョウダン ホームヘルパーセンター,訪問介護,防府市天神1－6－20,,34.055134,131.574127,0835-27-0210,,0835-23-3801,,社会福祉法人 防府市社会福祉事業団,3570600100,,,,,
山口県,,山口県,,有限会社 防府ケア・サービス,ユウゲンガイシャ ホウフケア・サービス,訪問介護,防府市警固町2－6－10,,34.050804,131.584091,0835-22-2021,,0835-28-0166,,有限会社 防府ケア・サービス,3570600126,,,,,
山口県,,山口県,,サンキ・ウエルビィ介護センター防府,サンキ・ウエルビィカイゴセンターホウフ,訪問介護,防府市新田600－5,,34.034271,131.567184,0835-27-0677,,0835-27-0688,,サンキ・ウエルビィ株式会社,3570600407,,,,,
山口県,,山口県,,ヘスティア華城ヘルパーステーション,ヘスティアハナギヘルパーステーション,訪問介護,防府市伊佐江1039－1,,34.039661,131.544266,0835-27-1133,,0835-27-1135,,社会福祉法人 華世会,3570600415,,,,,
山口県,,山口県,,防府あかり園訪問介護事業所,ホウフアカリエンホウモンカイゴジギョウショ,訪問介護,防府市台道1655,,34.069256,131.492813,0835-32-0886,,0835-32-1839,,社会福祉法人 博愛会,3570602304,,,,,
山口県,,山口県,,コミュニティケア防府 ヘルパー部,コミュニティケアホウフ ヘルパーブ,訪問介護,防府市栄町1－10－20,,34.056244,131.571518,0835-28-0330,,0835-38-6660,,有限会社 コミュニティケア防府,3570600613,,,,,
山口県,,山口県,,まめ舎 ヘルパーステーション,マメジャ　ヘルパーステーション,訪問介護,防府市新田672,,34.032585,131.563004,0835-26-1134,,0835-26-0307,,社会福祉法人 敬天会,3570600696,,,,,
山口県,,山口県,,特定非営利活動法人 さわやか防府,トクテイヒエイリカツドウホウジン サワヤカボウフ,訪問介護,防府市中西29－7－2階,,34.061436,131.603973,0835-28-8171,,0835-28-8171,,特定非営利活動法人 さわやか防府,3570600753,,,,,
山口県,,山口県,,ヘルパーステーションスマイルネット防府,ヘルパーステーションスマイルネットホウフ,訪問介護,防府市佐野152－1,,34.057476,131.518448,0835-27-6700,,0835-27-6560,,社会福祉法人ひとつの会,3570600886,,,,,
山口県,,山口県,,きんこうホームヘルパーステーション,キンコウホームヘルパーステーション,訪問介護,防府市田島433,,34.023891,131.552292,0835-20-1130,,0835-20-1118,,社会福祉法人防府滋光会,3570600928,,,,,
山口県,,山口県,,ヘルパーステーション ホットライフサポート,ヘルパーステーション ホットライフサポート,訪問介護,防府市田島3379－1,,34.007374,131.527054,0835-29-0009,,0835-29-2289,,有限会社 白井興産,3570601132,,,,,
山口県,,山口県,,娑羅樹 ヘルパーステーション,サラジュ　ヘルパーステーション,訪問介護,防府市新田776－5,,34.031162,131.563324,0835-27-0312,,0835-27-0313,,株式会社 娑羅樹,3570601173,,,,,
山口県,,山口県,,株式会社ピーエー ヘルパーステーションゆうの風三田尻,カブシキガイシャピーエー ヘルパーステーションユウノカゼミタジリ,訪問介護,防府市警固町1－6－39,,34.049969,131.57872,0835-28-0069,,0835-22-6206,,株式会社ピーエー,3570601181,,,,,
山口県,,山口県,,さんコープ・防府,サンコープ・ホウフ,訪問介護,防府市八王子1－16－2,,34.055336,131.568466,0835-26-0255,,0835-26-0254,,福祉生活協同組合さんコープ,3570601231,,,,,
山口県,,山口県,,ふくしサービスセンターわかば,フクシサービスセンターワカバ,訪問介護,防府市植松1894－2,,34.046558,131.523209,0835-23-6764,,0835-23-6739,,社会福祉法人 グリーンコープ,3570601264,,,,,
山口県,,山口県,,訪問介護ステーション オールケアー,ホウモンカイゴステーション オールケアー,訪問介護,防府市沖今宿1－18－20,,34.048538,131.599991,0835-27-2826,,0835-27-2827,,株式会社 オールケアー,3570601314,,,,,
山口県,,山口県,,ヘルパーステーションえがおの森,ヘルパーステーションエガオノモリ,訪問介護,防府市仁井令668－2,,34.039726,131.557785,0835-28-8333,,0835-28-8331,,株式会社 アイピーアール,3570601363,,,,,
山口県,,山口県,,光山医院ヘルパーステーション,ミツヤマイインヘルパーステーション,訪問介護,防府市今市町21－15,,34.062954,131.565277,0835-20-2800,,0835-20-2801,,医療法人 光恵会,3570601413,,,,,
山口県,,山口県,,ニチイケアセンター周防,ニチイケアセンタースオウ,訪問介護,防府市三田尻3－6－35,,34.04393,131.577393,0835-27-1530,,0835-27-1760,,株式会社 ニチイ学館,3570601454,,,,,
山口県,,山口県,,ヘルパーステーションさやかの森,ヘルパーステーションサヤカノモリ,訪問介護,防府市岸津1－22－26　Ａ－101号,,34.055088,131.596161,0835-28-7666,,0835-28-7665,,合同会社 さやかの森,3570601462,,,,,
山口県,,山口県,,エルスマイル訪問介護事業所,エルスマイルホウモンカイゴジギョウショ,訪問介護,防府市岸津2－14－50,,34.051453,131.595993,0835-28-2299,,0835-28-2289,,株式会社 キャンズコーポレーション,3570601496,,,,,
山口県,,山口県,,医療法人 康淳会 ナーシングホーム緑町訪問介護,イリョウホウジン ヤスシジュンカイ ナーシングホームミドリマチホウモンカイゴ,訪問介護,防府市緑町1－7－61,,34.054153,131.577988,0835-20-1614,,0835-20-1678,,医療法人 康淳会,3570601546,,,,,
山口県,,山口県,,訪問介護ステーションふうき,ホウモンカイゴステーションフウキ,訪問介護,防府市国分寺町5－29,,34.06496,131.579437,0835-28-1970,,0835-28-1960,,株式会社富貴,3570601710,,,,,
山口県,,山口県,,訪問介護ステーションはぴね防府,ホウモンカイゴステーションハピネホウフ,訪問介護,防府市田島1460－4,,34.021721,131.54715,0835-26-5100,,0835-26-5080,,グリーンライフ株式会社,3570601835,,,,,
山口県,,山口県,,あんず訪問介護事業所,アンズホウモンカイゴジギョウショ,訪問介護,防府市新田問屋口1969,,34.029526,131.567734,0835-28-9396,,0835-28-9397,,ラビットテールズ株式会社,3570602031,,,,,
山口県,,山口県,,ライフケア高砂訪問介護事業所,ライフケアタカサゴホウモンカイゴジギョウショ,訪問介護,防府市上右田334,,34.096363,131.567978,0835-22-5551,,0835-22-5504,,社会福祉法人ライフケア高砂,3570602296,,,,,
山口県,,山口県,,ヘルパーステーション 天満,ヘルパーステーション　テンマン,訪問介護,防府市下右田363,,34.073227,131.5569,0835-28-1257,,0835-28-1258,,合同会社あんしん地域生活支援センター,3570602320,,,,,
山口県,,山口県,,岸津苑ホームヘルパーステーション,キシヅエンホームヘルパーステーション,訪問介護,防府市岸津2－24－20,,34.049118,131.593491,0835-28-1810,,0835-28-1820,,社会福祉法人周陽福祉会,3570602338,,,,,
山口県,,山口県,,ニチイケアセンター山口,ニチイケアセンターヤマグチ,訪問介護,山口市宮島町3－24,,34.167267,131.478897,083-934-5707,,083-934-5709,,株式会社ニチイ学館,3570300081,,,,,
山口県,,山口県,,日吉台ホームヘルパーステーション,ヒヨシダイホームヘルパーステーション,訪問介護,山口市陶3968,,34.101543,131.419495,083-973-2030,,083-973-8188,,社会福祉法人 山口向陽会,3570300099,,,,,
山口県,,山口県,,済生会山口地域ケアセンター在宅複合型施設やすらぎヘルパーステーション,サイセイカイヤマグチチイキケアセンターザイタクフクゴウガタシセツヤスラギヘルパーステーション,訪問介護,山口市朝倉町4－55－6,,34.175591,131.452347,083-924-6654,,083-924-7045,,社会福祉法人 恩賜財団済生会,3570300263,,,,,
山口県,,山口県,,山口あかり園訪問介護事業所,ヤマグチアカリエンホウモンカイゴジギョウショ,訪問介護,山口市黒川3363,,34.131638,131.438644,083-921-1618,,083-932-5370,,社会福祉法人 博愛会,3570300313,,,,,
山口県,,山口県,,ヘルパーステーションアーユス,ヘルパーステーションアーユス,訪問介護,山口市湯田温泉1－1－3,,34.166317,131.460419,083-941-5783,,083-941-5784,,医療法人 社団水生会,3570300404,,,,,
山口県,,山口県,,とくぢ苑ホームヘルプサービス,トクヂエンホームヘルプサービス,訪問介護,山口市徳地八坂1330,,34.223145,131.664078,0835-56-1810,,0835-56-1309,,社会福祉法人 佐波福祉会,3577500055,,,,,
山口県,,山口県,,佐々木在宅ケアセンター,ササキザイタクケアセンター,訪問介護,山口市泉都町9－7,,34.167152,131.461319,083-934-5032,,083-934-5033,,医療法人社団 曙会,3570300073,,,,,
山口県,,山口県,,さんコープ訪問介護 宮野,サンコープザイタクカイゴサービス,訪問介護,山口市桜畠2－2312－8,,34.192818,131.499619,083-934-9505,,083-934-9506,,福祉生活協同組合さんコープ,3570300636,,,,,
山口県,,山口県,,青藍会在宅医療支援センター新山口ヘルパーステーション,セイランカイザイタクイリョウシエンセンターシンヤマグチヘルパーステーション,訪問介護,山口市小郡平成町1－18,,34.088314,131.400269,083-976-2400,,083-976-2403,,社会福祉法人 青藍会,3570300792,,,,,
山口県,,山口県,,ヘルパーステーションほーゆう,ヘルパーステーションホーユウ,訪問介護,山口市秋穂東1822,,34.025517,131.464005,083-984-5373,,083-984-3783,,有限会社ほ－ゆう,3577600376,,,,,
山口県,,山口県,,山口市社会福祉協議会南部訪問介護事業所,ヤマグチシシャカイフクシキョウギカイナンブホウモンカイゴジギョウショ,訪問介護,山口市小郡下郷1437－6,,34.101479,131.400833,083-941-5888,,083-976-8707,,社会福祉法人山口市社会福祉協議会,3570301139,,,,,
山口県,,山口県,,サクラ介護事業所,サクラカイゴジギョウショ,訪問介護,山口市桜畠6－7－15,,34.19709,131.497742,083-932-1165,,083-932-0165,,有限会社 サクラ介護事業所,3570301246,,,,,
山口県,,山口県,,山口市阿東老人ホーム 訪問介護事業所,ヤマグチシアトウロウジンホーム ホウモンカイゴジギョウショ,訪問介護,山口市阿東生雲中300,,34.361622,131.589584,083-954-0120,,083-954-0151,,社会福祉法人 あんずの里,3578100509,,,,,
山口県,,山口県,,済生会山口地域ケアセンター居宅介護サービス複合施設にほ苑 訪問介護事業所,サイセイカイヤマグチチイキケアセンターキョタクカイゴサービスフクゴウシセツニホエン ホウモンカイゴジギョウショ,訪問介護,山口市仁保中郷988－1,,34.199314,131.576553,083-929-5082,,083-929-0558,,社会福祉法人 恩賜財団済生会,3570301477,,,,,
山口県,,山口県,,サンキ・ウエルビィ介護センター山口,サンキ・ウエルビィカイゴセンターヤマグチ,訪問介護,山口市維新公園3－12－15,,34.153236,131.438477,083-921-8601,,083-921-8602,,サンキ・ウエルビィ株式会社,3570301501,,,,,
山口県,,山口県,,２４時間介護サービスまごころ,２４ジカンカイゴサービスマゴコロ,訪問介護,山口市大内長野鍛冶屋208,,34.160595,131.526459,083-927-8170,,083-902-8775,,株式会社 まごころ,3570301550,,,,,
山口県,,山口県,,明日葉ヘルパーステーション,アシタバヘルパーステーション,訪問介護,山口市阿知須102－7,,34.016357,131.343506,0836-39-6777,,0836-39-6811,,株式会社 大樹,3570301576,,,,,
山口県,,山口県,,相川医院ヘルパーステーション,アイカワイインヘルパーステーション,訪問介護,山口市鋳銭司5963－1,,34.084579,131.443588,083-985-0173,,083-986-2145,,医療法人 相川医院,3570301717,,,,,
山口県,,山口県,,山口市社会福祉協議会 あとう訪問介護事業所,ヤマグチシシャカイフクシキョウギカイ アトウホウモンカイゴジギョウショ,訪問介護,山口市阿東地福上1697,,34.378544,131.662231,083-952-0250,,083-952-0690,,社会福祉法人山口市社会福祉協議会,3570301758,,,,,
山口県,,山口県,,アス・ヘルパーステーション,アス・ヘルパーステーション,訪問介護,山口市大市町3－12,,34.179607,131.480286,083-902-6667,,083-902-6664,,社会福祉法人 アス・ライフ,3570301808,,,,,
