都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,ケアライフ綾羅木デイサービスセンター,,通所介護,下関市垢田洞ノ上341,,33.996819,130.913254,083-250-1165,,083-250-1166,,有限会社ベストライフ,3570104012,,,45名,,
山口県,,山口県,,晴晴伶デイサービスセンター,,通所介護,下関市長府浜浦町14－4,,33.983795,130.979462,083-249-5710,,083-245-2181,,株式会社燦伶,3570104194,,,26名,,
山口県,,山口県,,デイサービス花水木,,通所介護,下関市吉母218,,34.091396,130.881775,083-249-5588,,083-249-5577,,株式会社オアシス,3570104384,,,60名,,
山口県,,山口県,,ハートケア一の宮デイサービス,,通所介護,下関市一の宮町3－3－15,,33.998363,130.950424,083-256-6228,,083-249-6308,,有限会社ライフプラス,3570104467,,,30名,,
山口県,,山口県,,デイサービス健歩,,通所介護,下関市椋野町3－21－11,,33.980068,130.94455,083-250-8995,,083-250-8996,,株式会社 ケアセラピー,3570104558,,,30名,,
山口県,,山口県,,ハートケアしおはまデイサービス,,通所介護,下関市彦島塩浜町3－14－52,,33.919807,130.912872,083-227-4865,,083-261-1170,,有限会社ライフプラス,3570104657,,,20名,,
山口県,,山口県,,伊崎町デイサービス,,通所介護,下関市伊崎町1－1－5,,33.954735,130.920074,083-222-0002,,083-222-0026,,有限会社伊崎メディカル,3570104772,,,(1) 45名、(2) 35名、(3) 40名,,
山口県,,山口県,,ファインアクティブデイサービス,,通所介護,下関市冨任131,,34.025433,130.926865,083-258-4163,,083-258-4164,,株式会社ルナー,3570104848,,,40名,,
山口県,,山口県,,長府ケアハウスデイサービスセンター,,通所介護,下関市長府黒門南町6－54,,33.983971,130.985138,083-245-1860,,083-241-1501,,社会福祉法人さわやか会,3570104889,,,55名,,
山口県,,山口県,,デイサービス笑笑歩,,通所介護,下関市西大坪町18－12,,33.96167,130.915009,083-227-2876,,083-227-2877,,株式会社心笑,3570105167,,,45名,,
山口県,,山口県,,デイサービスかがやき,,通所介護,下関市豊浦町黒井1536－1,,34.121181,130.911331,083-774-1577,,083-774-3044,,特定非営利活動法人宅老所あじさい,3570105183,,,20名,,
山口県,,山口県,,橘デイサービス,,通所介護,下関市豊浦町川棚1545－10,,34.160515,130.922134,083-227-2895,,083-227-2897,,株式会社大樹,3570105290,,,24名,,
山口県,,山口県,,デイサービスセンター山茶花,,通所介護,下関市富任町3－4－28,,34.019592,130.920883,083-262-1465,,083-258-1015,,医療法人水の木会,3570105449,,,35名,,
山口県,,山口県,,燦燦デイサービスセンター,,通所介護,下関市石原字上岡175－11,,34.020676,130.952103,083-250-7725,,083-250-7735,,株式会社燦伶,3570105597,,,26名,,
山口県,,山口県,,歩行リハビリセンターテクラ,,通所介護,下関市王司上町5－3－45,,34.043591,131.014618,083-248-3536,,083-227-3529,,株式会社リハピス,3570105688,,,35名,,
山口県,,山口県,,シンフォニー川棚デイサービスセンター,,通所介護,下関市豊浦町川棚6923－6,,34.147514,130.924377,083-775-3200,,083-775-3030,,株式会社ケアオーケストラ,3570105696,,,20名,,
山口県,,山口県,,デイサービスほほ笑み倶楽部,,通所介護,下関市稗田南町7－9,,33.990196,130.930908,083-250-8681,,083-250-8682,,株式会社ウエルケア,3570105712,,,70名,,
山口県,,山口県,,ファイン デイサービス,,通所介護,下関市　冨任91,,34.019386,130.931107,083-262-1565,,083-262-1766,,株式会社ルナー,3570105779,,,50名,,
山口県,,山口県,,デイサービス夢の里,,通所介護,下関市新地町3－28,,33.956406,130.921509,083-228-2277,,083-228-0303,,社会福祉法人夢の会,3570105878,,,55名,,
山口県,,山口県,,デイサービス 風の丘,,通所介護,下関市生野町2－24－22,,33.983814,130.933212,083-291-0839,,083-291-0819,,社会福祉法人 礼和会,3570106058,,,31名,,
山口県,,山口県,,デイサービス 海と空,,通所介護,下関市壇之浦町4－28,,33.961929,130.951859,083-228-0700,,083-228-0710,,社会福祉法人 礼和会,3570106066,,,85名,,
山口県,,山口県,,デイサービス 夢ひろば,,通所介護,下関市梶栗町4－8－15,,34.014515,130.922409,083-258-0334,,083-258-0334,,株式会社夢,3570106074,,,22名,,
山口県,,山口県,,リハビリデイサービスさくらやま,,通所介護,下関市上新地町3－2－3,,33.959728,130.919464,083-227-3412,,083-227-3413,,医療法人茜会,3570106157,,,(1) 22名、(2) 22名,,
山口県,,山口県,,ＩＭＬデイサービス リライブ,,通所介護,下関市一の宮町2－14－5,,34.001965,130.950836,083-227-2437,,083-227-2439,,株式会社インマイライフ,3570106215,,,55名,,
山口県,,山口県,,デイサービス想やい,,通所介護,下関市山の田西町10－11,,33.987152,130.923233,083-242-1210,,083-242-1211,,株式会社心笑,3570106223,,,35名,,
山口県,,山口県,,歩行リハビリセンターテクラ新下関店,,通所介護,下関市熊野西町1－11,,33.995411,130.944824,083-242-0109,,083-242-2941,,株式会社リハピス,3570106256,,,(1) 25名、(2) 25名,,
山口県,,山口県,,コンパスウォーク 綾羅木,,通所介護,下関市綾羅木本町2－5－25,,34.003277,130.925461,083-253-7720,,083-253-7721,,株式会社ハニードライ,3570106363,,,(1) 24名、(2) 24名,,
山口県,,山口県,,ＴｒｙＱ（トライク）デイフィットネス,,通所介護,下関市武久町2－3－3　第二はまのビル1階,,33.976921,130.920776,083-254-7120,,083-254-7121,,株式会社ＴｒｙＱ,3570106454,,,25名,,
山口県,,山口県,,ツクイ下関生野,,通所介護,下関市生野町1－2－18,,33.979439,130.93631,083-251-6061,,083-251-6063,,株式会社ツクイ,3570106496,,,35名,,
山口県,,山口県,,コンパスウォーク安岡,,通所介護,下関市梶栗町3－3－5,,34.015427,130.921555,083-227-2297,,083-227-2298,,株式会社ハニードライ,3570106512,,,35名,,
山口県,,山口県,,通所介護 野の花,,通所介護,下関市豊浦町川棚古川3615,,34.168091,130.95723,083-775-3001,,083-775-2005,,株式会社華園,3570106538,,,25名,,
山口県,,山口県,,デイサービス四季の森,,通所介護,下関市一の宮町1－3－46,,34.004452,130.946274,083-250-8911,,083-256-1332,,株式会社セービング,3570106579,,,40名,,
山口県,,山口県,,コンパスカインド安岡,,通所介護,下関市安岡本町2－10－17,,34.027969,130.912628,083-227-2125,,083-227-2126,,株式会社ハニードライ,3570106603,,,35名,,
山口県,,山口県,,輝くデイサービス心,,通所介護,下関市山の田東町1－20,,33.987839,130.930252,083-242-6776,,083-242-5556,,株式会社アドバンス,3570106645,,,25名,,
山口県,,山口県,,コンパスウォーク勝山,,通所介護,下関市田倉御殿町1－1－1,,34.013985,130.973663,083-227-4844,,083-227-4845,,株式会社ハニードライ,3570106769,,,(1) 25名、(2) 25名,,
山口県,,山口県,,介護老人保健施設 青海荘,,通所リハビリテーション,下関市武久町2－53－8,,33.981216,130.917114,083-252-7124,,083-252-7125,,医療法人社団 青寿会,3550180008,,,50名,,
山口県,,山口県,,社会医療法人松涛会 老人保健施設コスモス,,通所リハビリテーション,下関市横野町3－16－5,,34.034122,130.910461,083-259-7117,,083-262-1550,,社会医療法人 松涛会,3550180016,,,(1) 50名、(2) 25名、(3) 25名,,
山口県,,山口県,,老人保健施設アイユウ,,通所リハビリテーション,下関市長府金屋浜町1－5,,34.002235,130.992264,083-246-5453,,083-246-5485,,医療法人 松永会,3550180032,,,40名,,
山口県,,山口県,,介護老人保健施設さくら寮,,通所リハビリテーション,下関市長府才川2－21－2,,34.024475,130.999954,083-248-5211,,083-248-5714,,医療法人 愛の会,3550180040,,,30名,,
山口県,,山口県,,独立行政法人地域医療機能推進機構下関医療センター附属介護老人保健施設,,通所リハビリテーション,下関市上新地町3－4－36,,33.958889,130.919113,083-233-7850,,083-233-7851,,独立行政法人地域医療機能推進機構,3550180073,,,37名,,
山口県,,山口県,,老人保健施設ライフ菊川,,通所リハビリテーション,下関市菊川町下岡枝1113,,34.133572,131.036057,083-287-3081,,083-287-3082,,医療法人星の里会,3557880006,,,30名,,
山口県,,山口県,,下関市豊浦地域ケアセンター　介護老人保健施設ひびき苑,,通所リハビリテーション,下関市豊浦町小串10007－3,,34.176769,130.937637,083-772-2231,,083-772-4605,,社会福祉法人 恩賜財団済生会支部山口県済生会,3550180107,,,35名,,
山口県,,山口県,,株式会社 ホームケアサービス山口 下関店,,福祉用具貸与,下関市長府才川1－35－21,,34.027813,131.008347,083-248-7788,,083-248-6688,,株式会社 ホームケアサービス山口,3570100499,,,,,
山口県,,山口県,,株式会社 ひまわり,,福祉用具貸与,下関市一の宮卸本町3－30,,33.988876,130.950165,083-229-1505,,083-229-1506,,株式会社 ひまわり,3570100507,,,,,
山口県,,山口県,,金剛住機株式会社下関支店,,福祉用具貸与,下関市貴船町4－1－23,,33.968899,130.938171,083-222-6221,,083-222-3259,,金剛住機株式会社,3570100655,,,,,
山口県,,山口県,,愛グループ シャングリラ あっぷる下関店,,福祉用具貸与,下関市みもすそ川町23－1,,33.968121,130.955322,083-231-1165,,083-223-5681,,株式会社 日本セレモニー,3570100879,,,,,
山口県,,山口県,,はんど下関営業所,,福祉用具貸与,下関市長府扇町9－5,,34.020752,131.018219,083-248-4888,,083-248-4164,,株式会社 はんど,3570101604,,,,,
山口県,,山口県,,株式会社モリワカ,,福祉用具貸与,下関市綾羅木本町3－2－21,,34.003792,130.923935,083-252-1899,,083-253-6972,,株式会社 モリワカ,3570101778,,,,,
山口県,,山口県,,有限会社 いきいき介護支援,,福祉用具貸与,下関市秋根東町2－17,,34.011311,130.95369,083-263-1086,,083-263-1087,,有限会社 いきいき介護支援,3570102545,,,,,
山口県,,山口県,,株式会社 東武住販,,福祉用具貸与,下関市岬之町11－46,,33.952034,130.936066,083-234-1111,,083-234-1112,,株式会社 東武住販,3570103352,,,,,
山口県,,山口県,,下関福祉サービス,,福祉用具貸与,下関市石原65－5,,34.016949,130.953033,083-263-0228,,083-242-8102,,株式会社秋本薬局,3570103444,,,,,
山口県,,山口県,,西日本商事株式会社 下関営業所,,福祉用具貸与,下関市秋根北町8－9,,34.012665,130.953461,083-263-3240,,083-263-3235,,西日本商事株式会社,3570103501,,,,,
山口県,,山口県,,ＺＯＮ福祉レンタルサービス,,福祉用具貸与,下関市川中本町12－18,,34.000916,130.929306,083-249-5591,,083-249-5592,,株式会社ＺＯＮ,3570104046,,,,,
山口県,,山口県,,株式会社 キロク,,福祉用具貸与,下関市秋根北町8－1,,34.013374,130.953476,083-257-2111,,083-257-1362,,株式会社 キロク,3570104152,,,,,
山口県,,山口県,,株式会社リフレ,,福祉用具貸与,下関市汐入町3－1,,33.973019,130.919037,083-231-0594,,083-231-0595,,株式会社リフレ,3570102776,,,,,
山口県,,山口県,,株式会社ぴーす,,福祉用具貸与,下関市安岡町4－14－22,,34.0299,130.915573,083-227-4256,,083-227-4257,,株式会社ぴーす,3570104665,,,,,
山口県,,山口県,,有限会社ベストライフ福祉用具サービス,,福祉用具貸与,下関市豊浦町黒井10634－5,,34.119259,130.920685,083-775-1765,,083-775-1766,,有限会社ベストライフ,3570105043,,,,,
山口県,,山口県,,アイユウ長府福祉用具サービス事業部,,福祉用具貸与,下関市長府金屋浜町1－5,,34.002235,130.992264,083-246-5453,,083-246-5485,,医療法人 松永会,3570105191,,,,,
山口県,,山口県,,株式会社モリモトプラスケア,,福祉用具貸与,下関市石神町4－24,,33.975441,130.935959,083-232-6100,,083-234-0228,,株式会社モリモト,3570105340,,,,,
山口県,,山口県,,株式会社セービング,,福祉用具貸与,下関市幡生宮の下町8－12,,33.980213,130.933441,083-242-2000,,083-242-2202,,株式会社セービング,3570105589,,,,,
山口県,,山口県,,株式会社じあい,,福祉用具貸与,下関市一の宮卸本町3－30,,33.988876,130.950165,083-228-1539,,083-228-1538,,株式会社じあい,3570105753,,,,,
山口県,,山口県,,株式会社フルケア下関営業所,,福祉用具貸与,下関市観音崎町10－8,,33.952793,130.938797,083-227-2802,,083-227-2875,,株式会社フルケア,3570105928,,,,,
山口県,,山口県,,ウエルケアレンタルサービス,,福祉用具貸与,下関市小月宮の町7－3,,34.074059,131.038132,083-250-8280,,083-281-1220,,株式会社ウエルケア,3570105969,,,,,
山口県,,山口県,,合同会社つなぎ,,福祉用具貸与,下関市綾羅木本町6－19－1－103,,34.006618,130.921173,083-242-0687,,083-242-0689,,合同会社つなぎ,3570106314,,,,,
山口県,,山口県,,ダスキンヘルスレント下関ステーション,,福祉用具貸与,下関市卸新町7－1,,33.98423,130.948639,083-232-0294,,083-232-0295,,株式会社ニッシンコーポレーション,3570106371,,,,,
山口県,,山口県,,関門産業株式会社,,福祉用具貸与,下関市長府扇町9－24,,34.01738,131.015594,083-242-0569,,083-242-2006,,関門産業株式会社,3570106413,,,,,
山口県,,山口県,,あん燦ぶる,,福祉用具貸与,下関市長府侍町2－4－8　山内ヴィラージュ侍町1Ｆ,,33.994556,130.990845,083-250-8732,,083-250-8733,,株式会社燦伶,3570106447,,,,,
山口県,,山口県,,ケアプロダクツ 支援の森,,福祉用具貸与,下関市菊川町久野675,,34.14946,130.967422,083-227-4745,,083-227-4746,,株式会社支援の森,3570106652,,,,,
山口県,,山口県,,株式会社スーリール,,福祉用具貸与,下関市豊浦町黒井2841－12,,34.136051,130.897964,083-242-5050,,00-0000-0000,,株式会社 スーリール,3570106710,,,,,
山口県,,山口県,,ふくふく介護事業所,,福祉用具貸与,下関市小月本町1－7－8,,34.071316,131.034424,090-97377996,,083-284-0456,,合同会社 ふく,3570106744,,,,,
